transaction_id,sender_account_id,receiver_account_id,transaction_type,amount,currency,transaction_date,channel,country_origin,country_destination,transaction_status,remarks
TXN004036,ACC00252,ACC00570,Cash Deposit,7924.51,AED,2022-06-08 10:54:00,Online,France,Malta,Completed,Salary
TXN004037,ACC00247,ACC00630,Cash Withdrawal,8784.73,AED,2023-09-29 13:59:00,Online,Malta,USA,Completed,Personal Transfer
TXN004038,ACC00571,ACC00537,ATM Withdrawal,3323.56,AED,2024-04-17 05:42:00,Branch,Canada,UAE,Pending,Salary
TXN004039,ACC00426,ACC00621,Cheque,1244.85,EUR,2024-04-09 13:09:00,ATM,UK,UK,Completed,Business Payment
TXN004040,ACC00139,ACC00039,Cash Deposit,211.26,INR,2024-11-14 05:08:00,Online,Japan,Cayman Islands,Completed,Personal Transfer
TXN004041,ACC00632,ACC00230,Wire Transfer,7951.04,GBP,2024-09-17 06:17:00,Online,Panama,Russia,Completed,Investment
TXN004042,ACC00414,ACC00450,Cheque,4155.03,INR,2023-01-24 14:36:00,Online,Japan,Russia,Pending,Salary
TXN004043,ACC00419,ACC00454,Wire Transfer,7939.96,USD,2024-04-07 23:23:00,Online,Germany,Singapore,Reversed,Investment
TXN004044,ACC00539,ACC00150,Online Transfer,327292.3,EUR,2024-08-02 01:59:00,ATM,France,UK,Completed,Investment
TXN004045,ACC00145,ACC00640,ATM Withdrawal,3380.42,GBP,2024-08-28 15:28:00,ATM,Bahamas,Panama,Completed,Personal Transfer
TXN004046,ACC00233,ACC00389,Wire Transfer,38616.71,AED,2024-12-09 22:47:00,Online,Cyprus,Australia,Completed,Personal Transfer
TXN004047,ACC00400,ACC00292,Cash Withdrawal,2702.17,EUR,2023-12-28 04:52:00,SWIFT,Bahamas,Germany,Completed,N/A
TXN004048,ACC00360,ACC00330,Cheque,22159.17,INR,2024-08-12 06:46:00,Branch,British Virgin Islands,Australia,Completed,Personal Transfer
TXN004049,ACC00486,ACC00058,Cash Deposit,48416.23,INR,2023-11-25 16:49:00,Online,Japan,UK,Completed,N/A
TXN004050,ACC00639,ACC00129,Wire Transfer,4647.08,GBP,2023-04-04 20:24:00,SWIFT,Bahamas,Nigeria,Completed,Salary
TXN004051,ACC00402,ACC00141,Wire Transfer,101372.29,AED,2023-10-11 00:27:00,ATM,Canada,Seychelles,Reversed,Business Payment
TXN004052,ACC00548,ACC00524,Online Transfer,4701.9,USD,2022-05-28 07:05:00,ATM,USA,Australia,Completed,Investment
TXN004053,ACC00206,ACC00016,Wire Transfer,25033.29,USD,2024-02-13 09:24:00,Mobile,UAE,Russia,Completed,Business Payment
TXN004054,ACC00176,ACC00463,Online Transfer,4166.36,AED,2023-10-18 16:57:00,SWIFT,Australia,Canada,Completed,Personal Transfer
TXN004055,ACC00067,ACC00420,Cash Withdrawal,6485.03,INR,2022-09-01 16:59:00,Online,Japan,Japan,Completed,Salary
TXN004056,ACC00545,ACC00243,Wire Transfer,1077.85,AED,2023-09-21 20:31:00,ATM,Germany,France,Completed,Loan Repayment
TXN004057,ACC00089,ACC00201,Cash Deposit,9504.01,USD,2023-12-20 19:55:00,ATM,France,UAE,Completed,N/A
TXN004058,ACC00035,ACC00567,Cheque,1848.08,AED,2022-01-05 06:03:00,Online,Canada,UAE,Completed,Trade Settlement
TXN004059,ACC00420,ACC00267,Cheque,1413.33,AED,2023-12-24 20:51:00,SWIFT,Cayman Islands,France,Pending,Salary
TXN004060,ACC00194,ACC00195,ATM Withdrawal,7057.42,GBP,2023-01-14 21:48:00,Mobile,UK,Japan,Pending,Business Payment
TXN004061,ACC00090,ACC00299,Cash Withdrawal,8155.17,USD,2024-11-08 00:51:00,Online,Australia,Seychelles,Pending,Business Payment
TXN004062,ACC00478,ACC00501,Cash Withdrawal,421960.04,GBP,2023-05-18 04:14:00,ATM,UK,Canada,Completed,N/A
TXN004063,ACC00211,ACC00088,Cash Deposit,282598.6,INR,2022-08-17 23:17:00,Mobile,UK,Bahamas,Completed,Loan Repayment
TXN004064,ACC00449,ACC00023,Cash Deposit,15185.61,USD,2023-10-04 01:43:00,ATM,France,Australia,Completed,Business Payment
TXN004065,ACC00387,ACC00124,Online Transfer,1185.91,EUR,2023-08-03 10:21:00,Branch,Japan,USA,Completed,Loan Repayment
TXN004066,ACC00066,ACC00131,Cheque,7101.09,USD,2024-04-14 10:15:00,SWIFT,Japan,Canada,Completed,Personal Transfer
TXN004067,ACC00483,ACC00623,Cheque,7308.17,INR,2023-05-15 22:24:00,Branch,Germany,Russia,Completed,Loan Repayment
TXN004068,ACC00209,ACC00306,Wire Transfer,8875.03,EUR,2023-10-11 16:34:00,Branch,Cayman Islands,Bahamas,Completed,N/A
TXN004069,ACC00359,ACC00138,Wire Transfer,2450.43,USD,2024-08-25 03:13:00,Mobile,Bahamas,Germany,Pending,Personal Transfer
TXN004070,ACC00028,ACC00317,Cheque,39921.55,USD,2022-05-15 21:08:00,Branch,Nigeria,USA,Completed,Business Payment
TXN004071,ACC00050,ACC00141,Wire Transfer,6556.96,EUR,2024-08-19 14:32:00,ATM,France,Singapore,Completed,N/A
TXN004072,ACC00239,ACC00609,Online Transfer,8793.56,GBP,2023-10-01 18:01:00,Mobile,Australia,Cayman Islands,Reversed,Investment
TXN004073,ACC00086,ACC00503,Cash Deposit,4038.36,GBP,2023-06-02 07:09:00,Mobile,Singapore,Malta,Completed,N/A
TXN004074,ACC00547,ACC00650,ATM Withdrawal,996.09,EUR,2023-02-08 22:41:00,Mobile,UK,Singapore,Completed,Business Payment
TXN004075,ACC00614,ACC00154,Cheque,9902.04,EUR,2023-12-13 04:04:00,SWIFT,UK,France,Completed,Trade Settlement
TXN004076,ACC00535,ACC00630,ATM Withdrawal,8780.96,EUR,2024-09-04 03:21:00,ATM,Cayman Islands,Russia,Failed,N/A
TXN004077,ACC00600,ACC00631,Cash Deposit,33897.39,USD,2023-04-25 19:03:00,Mobile,USA,Seychelles,Completed,N/A
TXN004078,ACC00533,ACC00105,Cash Withdrawal,8511.39,EUR,2022-03-18 14:15:00,Branch,Canada,USA,Failed,N/A
TXN004079,ACC00563,ACC00364,ATM Withdrawal,5686.75,INR,2024-11-22 22:27:00,ATM,Singapore,Russia,Pending,Investment
TXN004080,ACC00063,ACC00096,Cheque,378271.98,USD,2022-09-30 21:40:00,SWIFT,Cayman Islands,Bahamas,Completed,Investment
TXN004081,ACC00161,ACC00036,Online Transfer,45081.15,USD,2024-12-10 23:49:00,SWIFT,Bahamas,Cyprus,Completed,Loan Repayment
TXN004082,ACC00252,ACC00558,ATM Withdrawal,1668.53,GBP,2022-12-02 18:17:00,Branch,France,Germany,Completed,Trade Settlement
TXN004083,ACC00003,ACC00631,Wire Transfer,37805.75,INR,2024-02-29 12:11:00,Online,USA,UAE,Completed,Loan Repayment
TXN004084,ACC00466,ACC00013,Cheque,7446.13,EUR,2022-01-28 14:04:00,Online,Japan,Canada,Pending,Loan Repayment
TXN004085,ACC00137,ACC00446,ATM Withdrawal,36644.84,AED,2023-11-25 14:26:00,Branch,USA,France,Completed,N/A
TXN004086,ACC00008,ACC00038,Cash Withdrawal,7844.16,USD,2022-04-10 23:42:00,Mobile,UK,Panama,Completed,Personal Transfer
TXN004087,ACC00209,ACC00544,Cash Deposit,4181.9,EUR,2024-01-11 19:45:00,ATM,Cayman Islands,Australia,Completed,Salary
TXN004088,ACC00572,ACC00307,Cheque,45976.81,USD,2022-01-26 03:47:00,Branch,Canada,Malta,Completed,Personal Transfer
TXN004089,ACC00078,ACC00126,Cash Withdrawal,4954.98,GBP,2023-12-05 08:12:00,Mobile,Canada,Germany,Completed,Personal Transfer
TXN004090,ACC00292,ACC00057,Wire Transfer,7299.91,GBP,2024-12-21 14:50:00,SWIFT,Panama,Germany,Completed,N/A
TXN004091,ACC00117,ACC00561,Cheque,5901.51,EUR,2023-11-05 01:39:00,Online,Japan,Japan,Completed,Business Payment
TXN004092,ACC00373,ACC00581,Cash Deposit,350778.82,INR,2023-04-26 07:12:00,SWIFT,USA,UAE,Completed,Trade Settlement
TXN004093,ACC00236,ACC00335,Cash Withdrawal,6733.87,AED,2024-12-23 19:44:00,SWIFT,Australia,Germany,Completed,Personal Transfer
TXN004094,ACC00550,ACC00013,Cash Deposit,2978.87,INR,2024-04-06 09:08:00,Online,Japan,UK,Completed,Salary
TXN004095,ACC00401,ACC00301,Cash Withdrawal,4222.56,AED,2024-12-22 20:02:00,SWIFT,Bahamas,France,Completed,Personal Transfer
TXN004096,ACC00299,ACC00645,Cash Withdrawal,26302.06,INR,2023-05-06 16:01:00,Branch,Japan,France,Completed,Business Payment
TXN004097,ACC00204,ACC00465,Cheque,3925.63,USD,2024-10-06 19:36:00,ATM,France,Seychelles,Completed,N/A
TXN004098,ACC00459,ACC00222,Cash Deposit,987.27,GBP,2023-04-13 13:10:00,ATM,Malta,UAE,Completed,Business Payment
TXN004099,ACC00578,ACC00010,ATM Withdrawal,2317.96,USD,2024-11-06 13:39:00,SWIFT,Canada,Malta,Completed,Business Payment
TXN004100,ACC00484,ACC00015,Cash Withdrawal,5580.13,USD,2024-10-12 05:49:00,Mobile,France,Russia,Completed,Personal Transfer
TXN004101,ACC00263,ACC00359,Cash Withdrawal,225494.72,EUR,2022-06-01 20:02:00,ATM,Cyprus,USA,Completed,Loan Repayment
TXN004102,ACC00509,ACC00293,ATM Withdrawal,45791.37,AED,2022-05-16 01:30:00,SWIFT,Australia,Japan,Completed,Investment
TXN004103,ACC00367,ACC00074,Cash Withdrawal,7833.1,GBP,2024-03-06 14:53:00,Online,UK,Japan,Completed,Salary
TXN004104,ACC00325,ACC00588,Cash Withdrawal,12205.8,EUR,2023-01-09 15:06:00,Online,Bahamas,Seychelles,Completed,N/A
TXN004105,ACC00166,ACC00143,Online Transfer,8205.77,USD,2024-08-16 03:24:00,Online,USA,Russia,Pending,Loan Repayment
TXN004106,ACC00539,ACC00107,Cash Withdrawal,7099.66,INR,2023-10-19 00:12:00,SWIFT,France,Singapore,Completed,Salary
TXN004107,ACC00074,ACC00120,Cheque,44858.22,USD,2024-08-27 19:50:00,ATM,British Virgin Islands,Panama,Completed,Business Payment
TXN004108,ACC00337,ACC00469,ATM Withdrawal,5300.3,AED,2022-12-18 05:31:00,Branch,Canada,France,Completed,Investment
TXN004109,ACC00313,ACC00446,Wire Transfer,47437.33,USD,2023-01-03 20:55:00,Mobile,Singapore,Russia,Completed,N/A
TXN004110,ACC00356,ACC00167,Wire Transfer,1779.46,GBP,2022-10-31 08:29:00,Online,Germany,Nigeria,Failed,Loan Repayment
TXN004111,ACC00514,ACC00324,Wire Transfer,532.33,USD,2023-05-01 04:46:00,SWIFT,Canada,British Virgin Islands,Pending,Trade Settlement
TXN004112,ACC00564,ACC00454,Cash Withdrawal,2975.07,EUR,2023-07-21 21:24:00,Branch,France,USA,Completed,Business Payment
TXN004113,ACC00138,ACC00028,ATM Withdrawal,5120.31,INR,2024-10-06 03:41:00,SWIFT,Bahamas,Cyprus,Completed,Personal Transfer
TXN004114,ACC00610,ACC00177,Cheque,4167.87,GBP,2023-06-01 16:01:00,Online,Germany,Malta,Completed,Business Payment
TXN004115,ACC00123,ACC00459,Wire Transfer,3234.56,INR,2022-03-08 07:41:00,SWIFT,Cayman Islands,France,Completed,Salary
TXN004116,ACC00438,ACC00439,Wire Transfer,9574.65,EUR,2022-08-26 05:01:00,SWIFT,Canada,USA,Reversed,Personal Transfer
TXN004117,ACC00125,ACC00610,Cash Withdrawal,4199.45,USD,2023-11-12 09:55:00,SWIFT,Germany,Russia,Completed,Loan Repayment
TXN004118,ACC00012,ACC00202,Cash Withdrawal,9930.6,AED,2022-02-04 16:41:00,Online,Germany,Cyprus,Completed,Trade Settlement
TXN004119,ACC00292,ACC00430,Wire Transfer,1495.21,GBP,2023-03-28 04:10:00,Mobile,Panama,Japan,Completed,Loan Repayment
TXN004120,ACC00204,ACC00620,Cash Withdrawal,7943.47,GBP,2023-05-15 16:06:00,Mobile,France,Cayman Islands,Failed,Trade Settlement
TXN004121,ACC00176,ACC00622,Wire Transfer,5434.82,INR,2024-12-19 07:23:00,ATM,Australia,Panama,Completed,N/A
TXN004122,ACC00589,ACC00031,ATM Withdrawal,28329.45,USD,2024-09-20 18:08:00,Online,Germany,Canada,Failed,Business Payment
TXN004123,ACC00148,ACC00241,Online Transfer,27565.63,AED,2022-10-10 16:32:00,Mobile,UK,UK,Completed,Trade Settlement
TXN004124,ACC00445,ACC00032,Wire Transfer,23436.67,INR,2024-12-09 09:06:00,SWIFT,Canada,UAE,Completed,Trade Settlement
TXN004125,ACC00474,ACC00346,Cheque,1774.34,GBP,2024-08-21 06:59:00,Online,France,France,Completed,Loan Repayment
TXN004126,ACC00483,ACC00165,Wire Transfer,7739.77,INR,2023-04-03 12:38:00,ATM,Germany,Australia,Completed,Personal Transfer
TXN004127,ACC00055,ACC00549,Cash Withdrawal,3978.73,GBP,2022-08-01 15:19:00,Online,British Virgin Islands,Seychelles,Completed,Trade Settlement
TXN004128,ACC00204,ACC00508,Cash Deposit,9866.69,AED,2023-03-25 12:49:00,Mobile,France,Cayman Islands,Failed,Business Payment
TXN004129,ACC00402,ACC00619,ATM Withdrawal,72250.35,INR,2022-05-26 21:14:00,ATM,Canada,USA,Pending,Investment
TXN004130,ACC00336,ACC00462,Wire Transfer,770.9,USD,2022-05-28 19:01:00,Branch,France,Russia,Completed,Loan Repayment
TXN004131,ACC00279,ACC00012,ATM Withdrawal,3436.38,INR,2023-03-28 17:05:00,Branch,Australia,UAE,Pending,Investment
TXN004132,ACC00298,ACC00616,Cash Deposit,7955.69,EUR,2022-10-19 16:23:00,Mobile,Japan,Japan,Completed,Salary
TXN004133,ACC00026,ACC00339,Cheque,25453.04,AED,2024-08-04 05:24:00,Online,Singapore,France,Pending,Trade Settlement
TXN004134,ACC00375,ACC00513,Online Transfer,6987.65,GBP,2022-10-18 11:14:00,Mobile,Bahamas,Singapore,Completed,Trade Settlement
TXN004135,ACC00551,ACC00504,Cheque,2609.37,AED,2023-02-16 08:09:00,Online,British Virgin Islands,Cyprus,Completed,Loan Repayment
TXN004136,ACC00261,ACC00307,Online Transfer,5092.95,AED,2023-09-24 10:41:00,Mobile,Canada,USA,Completed,Salary
TXN004137,ACC00465,ACC00503,Online Transfer,7084.21,USD,2024-06-07 12:47:00,Mobile,UK,Singapore,Completed,Trade Settlement
TXN004138,ACC00471,ACC00128,Cash Withdrawal,307.48,INR,2022-03-18 05:27:00,Online,Cayman Islands,Canada,Completed,Loan Repayment
TXN004139,ACC00423,ACC00301,Cheque,7131.1,INR,2024-09-25 18:27:00,ATM,Singapore,Nigeria,Completed,Salary
TXN004140,ACC00307,ACC00234,Cash Deposit,37419.79,INR,2024-02-18 23:10:00,SWIFT,Singapore,Malta,Completed,Salary
TXN004141,ACC00458,ACC00563,Cheque,131805.21,INR,2023-12-25 19:31:00,Mobile,Germany,Panama,Completed,Personal Transfer
TXN004142,ACC00357,ACC00032,ATM Withdrawal,3623.4,GBP,2022-09-12 02:22:00,Mobile,Singapore,British Virgin Islands,Reversed,N/A
TXN004143,ACC00182,ACC00632,Wire Transfer,7753.96,GBP,2023-06-14 21:35:00,Mobile,Canada,UAE,Completed,Personal Transfer
TXN004144,ACC00225,ACC00204,ATM Withdrawal,5049.75,EUR,2024-08-07 17:24:00,Mobile,France,Singapore,Pending,N/A
TXN004145,ACC00111,ACC00271,Cash Withdrawal,8232.63,USD,2024-07-12 16:54:00,ATM,Germany,Germany,Completed,N/A
TXN004146,ACC00069,ACC00076,Cash Deposit,6914.9,INR,2023-10-16 05:43:00,ATM,Russia,Seychelles,Completed,Business Payment
TXN004147,ACC00343,ACC00351,Wire Transfer,20604.0,AED,2024-11-04 09:00:00,Branch,Canada,Germany,Pending,Loan Repayment
TXN004148,ACC00145,ACC00094,Wire Transfer,1594.73,AED,2024-12-06 12:44:00,SWIFT,Bahamas,Malta,Completed,Investment
TXN004149,ACC00297,ACC00362,Wire Transfer,9719.04,EUR,2023-09-10 14:25:00,Branch,UAE,UK,Completed,Investment
TXN004150,ACC00196,ACC00377,Cash Withdrawal,2294.05,INR,2022-12-04 15:50:00,SWIFT,Canada,Russia,Completed,Salary
TXN004151,ACC00469,ACC00144,Online Transfer,608.3,AED,2022-05-28 04:00:00,Mobile,USA,Bahamas,Completed,Trade Settlement
TXN004152,ACC00410,ACC00511,ATM Withdrawal,7844.57,AED,2022-03-30 03:08:00,Branch,Japan,Russia,Completed,Salary
TXN004153,ACC00281,ACC00103,Cash Deposit,8355.24,USD,2022-07-06 00:33:00,Branch,Canada,Bahamas,Completed,N/A
TXN004154,ACC00650,ACC00142,Online Transfer,7798.49,INR,2024-04-16 01:32:00,Online,France,Russia,Failed,N/A
TXN004155,ACC00296,ACC00088,Cash Withdrawal,5450.04,INR,2023-06-20 08:28:00,SWIFT,UK,USA,Completed,Investment
TXN004156,ACC00594,ACC00171,Online Transfer,2313.03,GBP,2024-09-11 13:45:00,Online,Panama,Nigeria,Completed,Salary
TXN004157,ACC00336,ACC00385,Online Transfer,1221.73,AED,2024-04-02 07:06:00,Online,France,Seychelles,Completed,Personal Transfer
TXN004158,ACC00573,ACC00375,Online Transfer,3770.25,AED,2023-02-19 14:44:00,ATM,Australia,Malta,Completed,N/A
TXN004159,ACC00034,ACC00531,Cash Deposit,2969.0,GBP,2022-08-31 12:54:00,SWIFT,UK,UAE,Completed,N/A
TXN004160,ACC00388,ACC00276,Online Transfer,8994.52,GBP,2022-08-27 20:05:00,Online,Japan,Malta,Failed,Business Payment
TXN004161,ACC00005,ACC00161,Online Transfer,1403.13,AED,2023-10-24 20:30:00,Branch,Singapore,Russia,Completed,Salary
TXN004162,ACC00386,ACC00178,Wire Transfer,27349.93,INR,2024-06-23 12:52:00,Mobile,Singapore,UK,Completed,Loan Repayment
TXN004163,ACC00005,ACC00634,ATM Withdrawal,816.59,AED,2022-07-21 03:39:00,Branch,Singapore,British Virgin Islands,Failed,Trade Settlement
TXN004164,ACC00062,ACC00386,Cash Deposit,5867.68,INR,2024-06-02 15:44:00,ATM,Cayman Islands,Panama,Completed,Business Payment
TXN004165,ACC00084,ACC00577,Cash Deposit,8922.89,USD,2022-10-18 14:10:00,Mobile,Japan,Japan,Failed,Investment
TXN004166,ACC00303,ACC00642,Cash Withdrawal,950.36,USD,2024-07-11 07:14:00,SWIFT,Australia,British Virgin Islands,Completed,Salary
TXN004167,ACC00328,ACC00298,Cash Deposit,3985.25,AED,2024-05-29 04:16:00,SWIFT,Cayman Islands,Cyprus,Reversed,Investment
TXN004168,ACC00229,ACC00606,ATM Withdrawal,43690.94,AED,2023-03-08 16:59:00,Branch,UK,Australia,Completed,Business Payment
TXN004169,ACC00010,ACC00190,ATM Withdrawal,35341.35,EUR,2024-04-19 00:39:00,Branch,UK,Cayman Islands,Completed,Trade Settlement
TXN004170,ACC00252,ACC00255,Cash Withdrawal,3567.1,AED,2023-06-11 10:40:00,Mobile,France,Bahamas,Pending,Trade Settlement
TXN004171,ACC00345,ACC00162,ATM Withdrawal,2246.75,USD,2022-02-13 12:29:00,Online,Singapore,Canada,Completed,Trade Settlement
TXN004172,ACC00226,ACC00462,Cheque,7375.8,GBP,2022-08-03 07:19:00,ATM,France,Japan,Completed,Trade Settlement
TXN004173,ACC00086,ACC00337,ATM Withdrawal,6115.92,INR,2023-01-23 22:08:00,ATM,Singapore,UK,Pending,Business Payment
TXN004174,ACC00121,ACC00179,Online Transfer,11893.82,USD,2024-03-04 09:21:00,Online,Singapore,UK,Completed,Investment
TXN004175,ACC00477,ACC00590,Wire Transfer,5373.92,INR,2022-03-22 12:40:00,ATM,Canada,Malta,Completed,Business Payment
TXN004176,ACC00505,ACC00319,ATM Withdrawal,4300.28,INR,2024-06-08 17:34:00,Mobile,British Virgin Islands,Canada,Completed,Loan Repayment
TXN004177,ACC00204,ACC00562,ATM Withdrawal,31524.96,EUR,2023-03-03 23:19:00,Branch,France,Russia,Failed,Business Payment
TXN004178,ACC00523,ACC00629,Online Transfer,228833.23,AED,2023-02-13 23:31:00,ATM,British Virgin Islands,Japan,Reversed,Loan Repayment
TXN004179,ACC00137,ACC00651,Cheque,8303.47,GBP,2024-01-05 05:25:00,Mobile,USA,Bahamas,Pending,Personal Transfer
TXN004180,ACC00553,ACC00008,Cash Withdrawal,35652.62,INR,2022-01-19 00:57:00,Branch,USA,British Virgin Islands,Completed,Business Payment
TXN004181,ACC00100,ACC00578,Cash Withdrawal,23003.9,INR,2024-08-19 05:25:00,Online,Singapore,Seychelles,Completed,Investment
TXN004182,ACC00360,ACC00134,Cash Withdrawal,23812.24,INR,2023-11-14 08:05:00,Online,British Virgin Islands,Japan,Completed,Loan Repayment
TXN004183,ACC00190,ACC00258,Cheque,7175.2,GBP,2023-10-09 19:56:00,Mobile,France,British Virgin Islands,Completed,Personal Transfer
TXN004184,ACC00304,ACC00434,ATM Withdrawal,24347.58,AED,2022-03-02 06:11:00,SWIFT,Cyprus,Nigeria,Completed,Loan Repayment
TXN004185,ACC00548,ACC00587,Cash Deposit,4403.08,GBP,2024-10-08 04:27:00,Online,USA,Nigeria,Completed,Personal Transfer
TXN004186,ACC00011,ACC00543,Cash Withdrawal,190405.72,EUR,2022-03-20 21:09:00,Branch,Germany,USA,Completed,N/A
TXN004187,ACC00589,ACC00530,Cash Withdrawal,5651.69,EUR,2024-09-06 17:11:00,ATM,Germany,Malta,Completed,Business Payment
TXN004188,ACC00601,ACC00600,Wire Transfer,9717.31,EUR,2024-02-24 02:15:00,Branch,Singapore,Seychelles,Failed,Personal Transfer
TXN004189,ACC00548,ACC00533,Cheque,6092.85,GBP,2024-04-04 19:32:00,Online,USA,Australia,Pending,N/A
TXN004190,ACC00234,ACC00543,Cash Withdrawal,8328.75,GBP,2024-08-01 18:46:00,SWIFT,Japan,Bahamas,Failed,Investment
TXN004191,ACC00069,ACC00086,Cash Deposit,4025.7,INR,2022-05-26 11:59:00,Branch,Russia,Panama,Completed,Business Payment
TXN004192,ACC00555,ACC00224,Wire Transfer,42964.61,GBP,2024-02-12 15:51:00,SWIFT,Japan,France,Failed,Investment
TXN004193,ACC00112,ACC00012,Cash Withdrawal,8905.0,USD,2024-11-15 21:56:00,Mobile,Germany,Cayman Islands,Reversed,Business Payment
TXN004194,ACC00436,ACC00295,Wire Transfer,44998.88,EUR,2023-08-13 09:22:00,SWIFT,Canada,Australia,Reversed,N/A
TXN004195,ACC00144,ACC00637,Cash Withdrawal,2427.98,AED,2024-05-15 13:51:00,Mobile,Germany,Australia,Completed,Personal Transfer
TXN004196,ACC00253,ACC00159,Cheque,33643.37,GBP,2022-08-11 07:13:00,SWIFT,British Virgin Islands,Singapore,Completed,Loan Repayment
TXN004197,ACC00566,ACC00192,Cheque,7036.23,GBP,2023-06-02 12:47:00,Mobile,UK,Russia,Pending,Personal Transfer
TXN004198,ACC00140,ACC00619,Cheque,5691.72,AED,2024-08-25 04:21:00,Mobile,Germany,Bahamas,Pending,Business Payment
TXN004199,ACC00195,ACC00096,ATM Withdrawal,2981.34,INR,2022-11-06 03:13:00,Branch,USA,Cyprus,Completed,Loan Repayment
TXN004200,ACC00605,ACC00283,Cheque,28068.88,INR,2023-12-28 10:42:00,SWIFT,USA,Russia,Completed,Investment
TXN004201,ACC00321,ACC00069,Cash Deposit,1031.7,AED,2023-04-01 12:48:00,SWIFT,France,Cyprus,Reversed,Business Payment
TXN004202,ACC00320,ACC00279,Wire Transfer,4484.4,AED,2024-10-12 21:52:00,ATM,Australia,Panama,Completed,Loan Repayment
TXN004203,ACC00632,ACC00403,Online Transfer,10584.46,GBP,2023-09-25 02:58:00,Branch,Panama,Canada,Failed,Loan Repayment
TXN004204,ACC00030,ACC00334,Cheque,212907.95,AED,2022-12-23 04:29:00,Mobile,British Virgin Islands,Singapore,Completed,Business Payment
TXN004205,ACC00334,ACC00466,Cheque,29913.74,USD,2023-03-30 04:42:00,Mobile,Germany,Germany,Completed,N/A
TXN004206,ACC00264,ACC00587,Wire Transfer,5127.54,AED,2024-07-04 22:37:00,Branch,Cayman Islands,Bahamas,Completed,Loan Repayment
TXN004207,ACC00504,ACC00053,ATM Withdrawal,44287.95,USD,2024-09-19 07:51:00,Online,British Virgin Islands,Cyprus,Completed,Business Payment
TXN004208,ACC00354,ACC00419,Online Transfer,5862.69,EUR,2024-07-15 13:09:00,Mobile,British Virgin Islands,Germany,Failed,Salary
TXN004209,ACC00572,ACC00563,Cash Withdrawal,9783.57,USD,2024-07-22 05:23:00,Mobile,Canada,UAE,Completed,Loan Repayment
TXN004210,ACC00552,ACC00543,Wire Transfer,43630.86,GBP,2024-11-05 04:59:00,Online,USA,Australia,Pending,Business Payment
TXN004211,ACC00139,ACC00473,Online Transfer,4419.54,AED,2022-12-11 21:30:00,ATM,Japan,Singapore,Completed,Trade Settlement
TXN004212,ACC00572,ACC00482,Wire Transfer,14681.26,GBP,2024-02-22 10:53:00,SWIFT,Canada,USA,Pending,Personal Transfer
TXN004213,ACC00379,ACC00220,Online Transfer,1056.63,INR,2023-06-24 17:50:00,ATM,UK,Singapore,Completed,Business Payment
TXN004214,ACC00495,ACC00647,Cash Deposit,5663.1,EUR,2024-11-13 21:36:00,Online,Australia,Nigeria,Completed,Investment
TXN004215,ACC00090,ACC00037,Cash Withdrawal,4982.83,AED,2022-04-25 06:12:00,Mobile,Australia,Seychelles,Completed,Trade Settlement
